http://www.igsnrr.cas.cn/xwzx/zhxw/201011/t20101104_3002818.html,郑度院士在武汉分院谈环境伦理与区域可持续发展
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725843.html,李家洋副院长考察地理资源所宁夏滴灌与盐碱地治理开发试验基地
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100927_2974803.html,2010年全国科普日地理资源所地理科普馆建成开放
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725842.html,地理科学与资源研究所建所70周年庆祝大会在京举行
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725841.html,地理资源所建所70周年高端学术论坛成功举办
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100919_2965860.html,国际科学院理事会（IAC）水计划国际研讨会在京召开
http://www.igsnrr.cas.cn/xwzx/zhxw/201009/t20100917_2965121.html,地理资源所建所70周年隆重举行摄影书画展
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725840.html,过去2000年全球典型暖期的形成机制及其影响研究项目启动会召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725839.html,周光召、李振声、胡启恒等老领导到禹城站考察指导
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725838.html,何岩带队到地理资源所进行领导班子届中考核
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725837.html,“玉树地震区域生态环境图集”专家咨询会在地理资源所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725836.html,中科院牵头完成玉树资源环境承载能力评价报告
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725835.html,丁仲礼副院长在地理资源所召开玉树地震灾区“资源环境承载能力评价”讨论咨询会
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725834.html,中科院抓紧推进“玉树灾区资源环境承载能力评价”工作
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725833.html,中国科学院区域可持续发展分析与模拟重点实验室揭牌
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725832.html,地理资源所邀请政协委员传达2010年全国两会精神
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725831.html,地理资源所召开2010年度工作会议
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725830.html,面向“十二五”规划的人文-经济地理学术研讨会在我所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725829.html,中国科学院水资源中心学术会议暨专家委员会第四次会议召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725827.html,2010年中国科学院旅游学术研讨会在我所召开
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725828.html,我所“中国地域空间开发的理论体系研究及重大规划实践”研究集体荣获2009年中国科学院杰出科技成就奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725825.html,我所参与项目荣获“中华农业科技奖”一等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725824.html,韩国驻华大使柳佑益一行访问中国地理学会与地理资源所
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725823.html,“森林资源遥感监测技术与业务化应用”成果荣获2009年度国家科技进步二等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725826.html,我所“中国1:100万数字地貌图研究及其应用”成果获2009年度国家科技进步二等奖
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725822.html,我所承担的《湛江生态市建设规划》通过环保部评审
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725821.html,北京青少年科技创新“雏鹰计划”在地理资源所启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725820.html,2010年所长致辞
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725819.html,广西西江经济带发展总体规划项目正式启动
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725818.html,中国科学院禹城综合试验站喜庆30华诞
http://www.igsnrr.cas.cn/news/picnews/202011/t20201102_5725817.html,温家宝参观中国科学院建院60周年展
